AMZN,Open,High,Low,Close,Volume,r_percent_increase_high,r_percent_increase_close,c_four_percent_high,SMA,SMA_diff,Stochastic,Stochastic_diff,rsi_up_var,rsi_down_var,RSI,RSI_diff,ROC,ROC_diff,tr,ATR,ATR_diff,pos_dx,neg_dx,dx,ADX,ADX_diff,rsi_over_80,rsi_over_70,rsi_over_60,rsi_under_40,rsi_under_30,rsi_under_20,sto_over_80,sto_over_70,sto_over_60,sto_under_40,sto_under_30,sto_under_20
2004-12-17,40.16,40.22,39.87,40.01,5486000.0,7.29817545613597,5.598600349912527,Buy,39.68,0.057777777777779704,67.10963455149492,-4.014985509295258,0.0,0.03999999999999915,56.27198124267291,0.7164256871173933,1.316789060521641,1.4165645656351513,0.3500000000000014,1.082142857142858,-0.11142857142857121,0.0,0.1599999999999966,25.925925925925704,12.653510675610468,0.9125172138870621,0,0,0,0,0,0,0,0,1,0,0,0
2004-12-20,39.87,40.49,38.81,38.95,7215700.0,15.840821566110384,14.582798459563543,Buy,39.76333333333333,0.0833333333333286,31.893687707641245,-35.21594684385367,0.0,1.0599999999999952,45.87570621468928,-10.396275027983627,1.963350785340314,0.646561724818673,1.6799999999999997,1.1407142857142867,0.05857142857142872,0.2700000000000031,0.0,1.90839694656451,12.351454449256247,-0.302056226354221,0,0,0,0,0,0,0,0,0,1,0,0
2004-12-21,38.84,39.42,38.64,39.39,5229400.0,15.968519928915967,13.785224676313785,Buy,39.837777777777774,0.07444444444444542,46.51162790697673,14.617940199335482,0.4399999999999977,0.0,46.7185761957731,0.8428699810838225,1.7303719008264506,-0.2329788845138634,0.7800000000000011,1.142857142857144,0.002142857142857224,0.0,0.0,4.048582995951768,12.335062172802086,-0.016392276454160637,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-22,38.61,39.59,38.55,39.52,5276300.0,15.587044534412945,13.790485829959504,Buy,39.80444444444444,-0.03333333333333144,50.83056478405322,4.318936877076496,0.13000000000000256,0.0,46.36058230683091,-0.35799388894218964,-0.75339025615268,-2.4837621569791306,1.0400000000000063,1.1128571428571443,-0.029999999999999583,0.1700000000000017,0.0,8.466819221967572,12.142245467104278,-0.1928167056978083,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-23,39.35,39.52,38.92,38.93,3206800.0,17.338813254559465,15.515026971487284,Buy,39.791111111111114,-0.013333333333328312,31.229235880398615,-19.601328903654608,0.0,0.5900000000000034,43.85593220338982,-2.5046501034410937,-0.30729833546734303,0.44609192068533693,0.6000000000000014,1.0900000000000014,-0.02285714285714291,0.0,0.37000000000000455,10.714285714285472,11.452110478939707,-0.6901349881645711,0,0,0,0,0,0,0,0,0,1,0,0
2004-12-27,39.52,42.93,39.47,42.25,22289200.0,8.118343195266272,6.437869822485204,Buy,40.06,0.2688888888888883,86.23481781376519,55.00558193336657,3.3200000000000003,0.0,61.34868421052631,17.492752007136488,6.075822244539297,6.38312058000664,4.0,1.3085714285714296,0.2185714285714282,3.4099999999999966,0.0,37.13561470215471,13.939819221401299,2.4877087424615922,0,0,1,0,0,0,1,1,1,0,0,0
2004-12-28,43.94,45.12,43.5,44.63,25237800.0,2.352677571140482,0.7618194039883402,0,40.525555555555556,0.4655555555555537,93.1276297335204,6.892811919755204,2.3800000000000026,0.0,74.26415094339622,12.915466732869909,10.361028684470835,4.285206439931538,2.8699999999999974,1.3921428571428578,0.08357142857142819,0.0,4.030000000000001,9.228187919463048,14.434140336527776,0.4943211151264766,0,1,1,0,0,0,1,1,1,0,0,0
2004-12-29,44.75,45.68,44.44,44.82,11759200.0,1.5841142347166461,0.3346720214190062,0,40.95,0.42444444444444684,88.5486018641811,-4.579027869339299,0.18999999999999773,0.0,73.60681114551082,-0.657339797885399,9.317073170731708,-1.0439555137391263,1.240000000000002,1.4014285714285724,0.009285714285714564,0.0,0.9399999999999977,15.863141524105698,15.402386709128725,0.9682463726009498,0,1,1,0,0,0,1,1,1,0,0,0
2004-12-30,45.01,45.53,44.55,44.97,6965900.0,1.1563264398487951,-1.0006671114075958,0,41.49666666666667,0.5466666666666669,90.04207573632537,1.4934738721442784,0.14999999999999858,0.0,71.51211361737676,-2.0946975281340627,12.28464419475656,2.967571024024851,0.980000000000004,1.3442857142857154,-0.05714285714285694,0.0,0.10999999999999943,24.752475247524703,16.71770435759377,1.3153176484650455,0,1,1,0,0,0,1,1,1,0,0,0
2004-12-31,45.16,45.49,44.16,44.29,4790700.0,2.596522917137048,0.5193045834274193,0,41.97222222222223,0.47555555555555884,80.50490883590463,-9.537166900420743,0.0,0.6799999999999997,72.05387205387206,0.5417584364953001,10.697325668582858,-1.5873185261737017,1.3300000000000054,1.360714285714287,0.01642857142857168,0.0,0.0,19.220549158547335,17.574910579034885,0.857206221441114,0,1,1,0,0,0,1,1,1,0,0,0
2005-01-03,44.95,45.44,44.21,44.52,10446500.0,-2.8301886792452944,-4.941599281221929,0,42.591111111111104,0.6188888888888755,83.73071528751758,3.2258064516129537,0.23000000000000398,0.0,70.69726390114741,-1.3566081527246467,14.30038510911425,3.6030594405313927,1.2299999999999969,1.3442857142857154,-0.01642857142857168,0.0,0.05000000000000426,21.505376344086002,18.801378310637865,1.2264677316029804,0,1,1,0,0,0,1,1,1,0,0,0
2005-01-04,42.62,43.26,41.5,42.14,19418500.0,1.9458946369245378,0.4271476032273368,0,42.89666666666666,0.30555555555555713,50.35063113604491,-33.38008415147267,0.0,2.3800000000000026,56.48854961832062,-14.20871428282679,6.981467377506981,-7.31891773160727,3.020000000000003,1.5142857142857156,0.17000000000000015,0.0,0.0,12.749003984063744,16.96641870675396,-1.834959603883906,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-05,41.57,42.76,41.56,41.77,8354200.0,2.848934642087617,1.3167344984438523,0,43.14666666666666,0.25,45.16129032258071,-5.189340813464199,0.0,0.36999999999999744,52.98218435321457,-3.506365265106048,5.69331983805668,-1.2881475394503008,1.1999999999999957,1.5435714285714295,0.029285714285713915,0.0,0.060000000000002274,19.540229885057503,16.39585727799804,-0.5705614287559193,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-06,41.81,42.25,40.9,41.05,8700900.0,8.599269183922049,3.775883069427538,Buy,43.382222222222225,0.23555555555556396,35.063113604488066,-10.098176718092645,0.0,0.720000000000006,53.943217665615144,0.9610333124005734,5.445671718469041,-0.24764811958763921,1.3500000000000014,1.547857142857144,0.004285714285714448,0.0,0.0,19.54022988505751,16.471344246768233,0.07548696877019268,0,0,0,0,0,0,0,0,0,1,0,0
2005-01-07,41.33,42.69,41.16,42.32,9836600.0,5.529300567107741,5.269376181474473,Buy,43.38999999999999,0.0077777777777683355,52.87517531556804,17.812061711079977,1.2700000000000031,0.0,58.30337886412653,4.360161198511385,0.16568047337278174,-5.279991245096259,1.6400000000000006,1.640000000000001,0.09214285714285708,0.4399999999999977,0.0,12.893401015228514,15.54044961028986,-0.9308946364783726,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-10,42.05,42.96,41.71,41.84,7347900.0,7.552581261950278,6.548757170172072,Buy,43.080000000000005,-0.30999999999998806,46.143057503506384,-6.732117812061659,0.0,0.4799999999999969,60.84021005251312,2.536831188386593,-6.251400403316152,-6.417080876688934,1.25,1.6092857142857153,-0.030714285714285694,0.0,0.5500000000000043,20.631786771964617,16.877834597818442,1.3373849875285817,0,0,1,0,0,0,0,0,0,0,0,0
2005-01-11,41.4,42.16,41.01,41.64,7920300.0,8.069164265129682,7.060518731988467,Buy,42.72666666666666,-0.35333333333334593,43.3380084151473,-2.805049088359084,0.0,0.20000000000000284,58.59434682964093,-2.245863222872188,-7.095046854082998,-0.8436464507668457,1.1499999999999986,1.6357142857142866,0.026428571428571246,0.0,0.0,20.63178677196462,18.06234915324793,1.1845145554294874,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-12,41.49,42.48,40.82,42.3,8072300.0,6.382978723404263,5.390070921985819,Buy,42.43000000000001,-0.29666666666665265,49.99999999999995,6.66199158485265,0.6599999999999966,0.0,60.20558002936855,1.6112331997276144,-5.937291527685128,1.1577553263978704,1.6599999999999966,1.6800000000000002,0.044285714285713595,0.3200000000000003,0.0,18.871595330739467,18.80554744673164,0.7431982934837116,0,0,1,0,0,0,0,0,0,0,0,0
2005-01-13,42.45,44.58,42.34,42.6,17393600.0,5.633802816901405,4.647887323943654,Buy,42.242222222222225,-0.18777777777778226,50.40257648953305,0.40257648953309655,0.30000000000000426,0.0,63.765941485371336,3.560361456002788,-3.81575976518401,2.121531762501118,2.280000000000001,1.8000000000000003,0.1200000000000001,2.1000000000000014,0.0,4.412989175686818,18.355454836831733,-0.45009260989990807,0,0,1,0,0,0,0,0,0,0,0,0
2005-01-14,42.9,44.66,42.36,44.55,12533000.0,1.0101010101010166,0.06734006734006989,0,42.245555555555555,0.0033333333333303017,76.74897119341558,26.346394703882538,1.9499999999999957,0.0,59.6153846153846,-4.150556869986737,0.0673854447439219,3.8831452099279318,2.299999999999997,1.6785714285714286,-0.12142857142857166,0.0799999999999983,0.0,32.258064516129146,18.007058394972763,-0.34839644185897,0,0,0,0,0,0,0,1,1,0,0,0
2005-01-18,44.24,45.0,44.15,44.58,7131600.0,0.3589053387169217,-1.390758187528034,0,42.516666666666666,0.27111111111111086,77.36625514403289,0.6172839506173062,0.030000000000001137,0.0,49.739854318418296,-9.875530296966303,5.790223065970569,5.722837621226647,0.8500000000000014,1.5342857142857145,-0.14428571428571413,0.0,1.7899999999999991,8.695652173913174,17.969020127433488,-0.03803826753927453,0,0,0,0,0,0,0,1,1,0,0,0
2005-01-19,44.44,44.74,43.43,43.96,7396700.0,-2.91173794358508,-3.63967242948135,0,42.76,0.2433333333333323,66.66666666666666,-10.699588477366234,0.0,0.6199999999999974,45.717131474103596,-4.0227228443147,5.2429973665309975,-0.5472256994395712,1.3100000000000023,1.5392857142857146,0.0050000000000001155,0.0,0.0,6.909090909090687,17.329445083503845,-0.6395750439296428,0,0,0,0,0,0,0,0,1,0,0,0
2005-01-20,41.69,42.68,41.64,42.36,12830600.0,0.44853635505193046,-0.11803588290839745,0,42.90555555555555,0.14555555555555344,32.97644539614558,-33.69022127052108,0.0,1.6000000000000014,38.642297650130566,-7.07483382397303,3.191230207064561,-2.0517671594664364,2.3200000000000003,1.635,0.09571428571428542,0.0,0.0,9.09090909090885,16.21076178660271,-1.1186832969011355,0,0,0,1,0,0,0,0,0,1,0,0
2005-01-21,41.96,42.55,41.02,41.16,10602700.0,4.4703595724003975,2.7939747327502573,Buy,42.77666666666667,-0.12888888888888062,7.359307359307284,-25.617138036838295,0.0,1.2000000000000028,36.969192339716905,-1.6731053104136606,-2.7410207939508595,-5.932251001015421,1.529999999999994,1.6492857142857136,0.014285714285713569,0.0,0.0,9.090909090908845,15.487216067485678,-0.7235457191170322,0,0,0,1,0,0,0,0,0,1,1,1
2005-01-24,41.32,41.95,40.31,40.38,9695900.0,7.528479445269933,7.033184744923219,Buy,42.614444444444445,-0.16222222222222626,1.4925373134328426,-5.866770045874441,0.0,0.779999999999994,33.519108280254784,-3.450084059462121,-3.489483747609944,-0.7484629536590846,1.6400000000000006,1.6785714285714282,0.02928571428571458,0.0,0.0,10.112359550561639,14.673429153662507,-0.8137869138231704,0,0,0,1,0,0,0,0,0,1,1,1
2005-01-25,40.6,41.44,40.45,40.94,9027900.0,6.057645334636063,5.569125549584761,Buy,42.53666666666666,-0.07777777777778283,13.43283582089543,11.940298507462588,0.5599999999999952,0.0,44.413407821229036,10.894299540974252,-1.6810758885686907,1.8084078590412533,1.0599999999999952,1.5385714285714276,-0.14000000000000057,0.0,0.14000000000000057,7.299270072992529,14.28416244572885,-0.3892667079336576,0,0,0,0,0,0,0,0,0,1,1,1
2005-01-26,41.18,41.8,40.26,41.34,7714900.0,5.44267053701016,4.547653604257366,Buy,42.43,-0.10666666666666202,22.784810126582382,9.351974305686952,0.4000000000000057,0.0,48.00371402042711,3.590306199198075,-2.269503546099276,-0.5884276575305851,1.5399999999999991,1.562857142857142,0.024285714285714466,0.35999999999999943,0.0,14.186851211072534,13.901778254729923,-0.38238419099892695,0,0,0,0,0,0,0,0,0,1,1,1
2005-01-27,41.27,42.4,41.14,42.31,8038400.0,3.025289529662021,2.150791774994083,0,42.397777777777776,-0.032222222222223706,43.24894514767939,20.46413502109701,0.9699999999999989,0.0,55.71687840290384,7.713164382476727,-0.6807511737089181,1.5887523723903576,1.259999999999998,1.5564285714285704,-0.006428571428571672,0.0,0.8800000000000026,0.9009009009010471,12.570397613004463,-1.3313806417254597,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-28,42.09,43.0,41.53,42.22,6152400.0,3.244907626717206,2.3685457129322596,0,42.138888888888886,-0.2588888888888903,41.35021097046413,-1.8987341772152604,0.0,0.09000000000000341,49.49186991869918,-6.225008484204658,-5.230078563411893,-4.549327389702975,1.4699999999999989,1.5442857142857132,-0.012142857142857233,0.6000000000000014,0.0,1.4662756598239686,11.754174373332711,-0.8162232396717517,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-31,42.52,43.42,42.43,43.22,6320300.0,0.8560851457658596,-1.712170291531703,0,41.98777777777778,-0.1511111111111063,62.44725738396624,21.097046413502106,1.0,0.0,56.66023166023164,7.168361741532458,-3.0506953790937628,2.17938318431813,1.2000000000000028,1.5407142857142848,-0.0035714285714283367,0.0,0.8999999999999986,3.486750348675041,10.52952891452631,-1.2246454588064015,0,0,0,0,0,0,0,0,1,0,0,0
2005-02-01,43.0,43.27,42.38,42.48,6761500.0,2.6129943502825013,-1.41242937853106,0,41.82333333333333,-0.16444444444444883,46.83544303797464,-15.611814345991597,0.0,0.740000000000002,53.85321100917429,-2.80702065105735,-3.366696997270255,-0.3160016181764922,0.8900000000000006,1.5221428571428564,-0.01857142857142846,0.0,0.0,3.4867503486750344,9.304883455719914,-1.2246454588063962,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-02,43.05,43.59,40.86,41.88,26323600.0,-12.129894937917873,-13.323782234957033,0,41.769999999999996,-0.053333333333334565,34.1772151898735,-12.658227848101141,0.0,0.5999999999999943,48.0627306273063,-5.790480381867987,-1.1331444759206726,2.2335525213495826,2.730000000000004,1.5985714285714283,0.07642857142857196,0.3200000000000003,0.0,3.486750348675032,8.205965957001025,-1.0989174987188886,0,0,0,0,0,0,0,0,0,1,0,0
2005-02-03,34.9,35.89,34.53,35.75,60518600.0,2.937062937062929,1.5384615384615306,0,41.16888888888889,-0.6011111111111092,11.652340019102187,-22.524875170771313,0.0,6.130000000000003,29.454109178164344,-18.608621449141957,-13.143828960155485,-12.010684484234812,7.350000000000001,1.9607142857142854,0.3621428571428571,0.0,0.0,46.35108481262331,11.201544216782205,2.9955782597811798,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-04,35.65,35.98,35.19,35.72,17304700.0,3.023516237402011,1.6237402015677445,0,40.65111111111111,-0.5177777777777735,11.365807067812778,-0.28653295128940925,0.0,0.030000000000001137,20.067796610169495,-9.38631256799485,-11.540366518078265,1.6034624420772197,0.7899999999999991,1.8528571428571428,-0.10785714285714265,0.0,0.6599999999999966,54.69026548672562,12.803844286110522,1.602300069328317,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-07,35.81,35.84,35.55,35.69,7112400.0,3.1101148781171184,1.7091622303166139,0,40.06777777777777,-0.5833333333333428,11.361410381978418,-0.004396685834359815,0.0,0.030000000000001137,19.864406779661024,-0.20338983050847048,-12.823644357596484,-1.2832778395182185,0.29000000000000625,1.812857142857143,-0.039999999999999813,0.0,0.35999999999999943,39.33649289099519,14.992475765902096,2.1886314797915745,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-08,35.54,36.52,35.53,36.3,9602500.0,1.3774104683195594,-0.44077134986224964,0,39.507777777777775,-0.5599999999999952,19.536423841059552,8.175013459081134,0.6099999999999994,0.0,24.016282225237433,4.151875445576408,-12.191582002902772,0.6320623546937121,0.990000000000002,1.7900000000000003,-0.022857142857142687,0.6799999999999997,0.0,19.999999999999936,15.927540700967041,0.9350649350649451,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-09,36.45,36.8,35.87,35.89,7938800.0,2.0618556701030983,0.6965728615213151,0,38.794444444444444,-0.7133333333333312,15.01103752759381,-4.5253863134657415,0.0,0.4099999999999966,26.125461254612546,2.109179029375113,-15.173717797211065,-2.9821357943082933,0.9299999999999997,1.6907142857142858,-0.09928571428571442,0.0,0.3399999999999963,25.19083969465638,17.077535744091865,1.1499950431248234,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-10,36.07,36.11,35.53,35.78,7982400.0,2.3756288429290144,1.006148686416991,0,38.07888888888888,-0.7155555555555608,13.796909492273727,-1.2141280353200834,0.0,0.10999999999999943,28.41091492776887,2.2854536731563257,-15.253434391283745,-0.07971659407268028,0.5799999999999983,1.6228571428571432,-0.06785714285714262,0.0,0.0,25.190839694656376,18.22753078721669,1.1499950431248251,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-11,35.57,35.95,35.0,35.78,7841700.0,2.3756288429290144,1.006148686416991,0,37.25222222222222,-0.8266666666666609,13.796909492273727,0.0,0.0,0.0,30.308219178082183,1.8973042503133115,-17.21425266080518,-1.9608182695214342,0.9500000000000028,1.573571428571429,-0.049285714285714155,0.0,0.0,25.19083969465638,19.30456508322346,1.0770342960067687,0,0,0,1,0,0,0,0,0,1,1,1
2005-02-14,36.1582,36.63,35.5,36.03,6983100.0,1.1656952539550423,0.3053011379406035,0,36.53555555555555,-0.7166666666666757,16.55629139072847,2.7593818984547447,0.25,0.0,28.4080914687775,-1.9001277093046838,-15.183615819209031,2.0306368415961487,1.1300000000000026,1.5785714285714296,0.0050000000000005596,0.6799999999999997,0.0,8.65051903114175,19.401082865948403,0.09651778272494482,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-15,36.21,36.45,35.75,36.14,5177700.0,0.5810736026563388,-1.2451577199778716,0,35.897777777777776,-0.6377777777777709,17.77041942604855,1.2141280353200798,0.10999999999999943,0.0,26.534296028880846,-1.8737954398966536,-13.705826170009555,1.477789649199476,0.7000000000000028,1.51857142857143,-0.05999999999999961,0.0,0.25,19.576719576719455,19.786073463494606,0.3849905975462029,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-16,35.93,36.35,35.58,35.66,5229800.0,0.5328098710039396,0.08412787436904413,0,35.88777777777778,-0.00999999999999801,12.4724061810154,-5.298013245033152,0.0,0.480000000000004,18.602455146364477,-7.931840882516369,-0.25174825174826126,13.454077918261294,0.7700000000000031,1.4835714285714303,-0.0349999999999997,0.0,0.0,4.801670146137579,20.06469983815436,0.2786263746597548,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-17,35.74,35.85,35.25,35.69,5298100.0,0.16811431773606691,-1.0647240123283708,0,35.88444444444444,-0.003333333333337407,12.803532008829983,0.3311258278145832,0.030000000000001137,0.0,18.993352326685667,0.3908971803211898,-0.08398656215005917,0.1677616895982021,0.6000000000000014,1.4214285714285733,-0.062142857142857055,0.0,0.0,19.80906921241033,21.374899377624818,1.3101995394704566,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-18,35.57,35.75,35.1,35.31,4529700.0,0.9912206173888256,-0.3681676578872913,0,35.84222222222222,-0.04222222222222172,8.609271523178819,-4.194260485651164,0.0,0.37999999999999545,10.090817356205847,-8.90253497047982,-1.0647240123283708,-0.9807374501783116,0.6499999999999986,1.3821428571428587,-0.03928571428571459,0.0,0.0,2.127659574468319,21.27782146518148,-0.09707791244333919,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-22,35.02,35.39,34.51,34.72,6855700.0,2.7073732718893946,1.9297235023041523,0,35.666666666666664,-0.17555555555555458,2.3127753303964838,-6.296496192782335,0.0,0.5900000000000034,10.245901639344254,0.15508428313840739,-4.352617079889803,-3.287893067561432,0.8800000000000026,1.3814285714285732,-0.0007142857142854453,0.0,0.0,2.12765957446832,21.180743552738143,-0.09707791244333563,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-23,34.95,34.97,33.2,34.14,10500400.0,5.243116578793202,3.983596953719975,Buy,35.47222222222222,-0.19444444444444287,26.11111111111109,23.798335780714606,0.0,0.5799999999999983,10.26694045174537,0.021038812401116047,-4.876010030649206,-0.5233929507594031,1.769999999999996,1.312857142857144,-0.06857142857142917,0.0,0.0,8.417508417508206,21.532940557654797,0.35219700491665407,0,0,0,1,1,1,0,0,0,1,1,1
2005-02-24,33.73,34.85,33.66,34.69,8389200.0,3.6609974055923993,2.7673681176131475,0,35.351111111111116,-0.12111111111110517,41.388888888888815,15.277777777777725,0.5499999999999972,0.0,37.259615384615344,26.992674932869974,-3.046394633873682,1.829615396775524,1.1900000000000048,0.8728571428571443,-0.4399999999999997,0.0,0.45999999999999375,20.699708454810185,19.70069938923957,-1.8322411684152264,0,0,0,1,0,0,0,0,0,0,0,0
2005-02-25,34.72,35.23,34.48,34.99,5882300.0,3.772506430408689,2.457845098599598,0,35.263333333333335,-0.08777777777778084,49.72222222222228,8.333333333333464,0.30000000000000426,0.0,41.76072234762983,4.501106963014486,-2.2079373951928427,0.8384572386808391,0.75,0.8700000000000015,-0.0028571428571427804,0.0,0.8200000000000003,24.233983286907883,17.52525066068116,-2.175448728558411,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-28,34.68,35.66,34.665,35.18,8422900.0,3.467879476975551,3.240477544059126,0,35.168888888888894,-0.09444444444444144,55.00000000000001,5.277777777777729,0.18999999999999773,0.0,44.444444444444464,2.683722096814634,-2.3591451568137702,-0.15120776162092753,0.9949999999999974,0.9203571428571438,0.05035714285714221,0.4299999999999997,0.0,2.185792349726531,14.871629193447687,-2.6536214672334726,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,35.06,35.41,34.82,35.39,5819000.0,2.93840067815768,2.627860977677309,0,35.08555555555555,-0.08333333333334281,60.833333333333364,5.833333333333357,0.21000000000000085,0.0,39.140811455847285,-5.30363298859718,-2.075262866629773,0.283882290183997,0.5899999999999963,0.8917857142857147,-0.028571428571429025,0.0,0.15500000000000114,29.18660287081323,15.527815112791496,0.6561859193438089,0,0,0,1,0,0,0,0,1,0,0,0
2005-03-02,35.39,35.93,35.07,35.5,4871700.0,2.8169014084507045,2.3098591549295784,0,35.06777777777778,-0.01777777777777345,67.05539358600575,6.222060252672385,0.10999999999999943,0.0,44.98714652956298,5.846335073715693,-0.4486819966348755,1.6265808699948976,0.8599999999999994,0.8867857142857147,-0.0050000000000000044,0.5200000000000031,0.0,1.6591251885367246,13.846978362354378,-1.680836750437118,0,0,0,0,0,0,0,0,1,0,0,0
2005-03-03,35.56,35.96,35.4,35.65,5025600.0,2.3842917251051934,1.879382889200566,0,35.06333333333333,-0.004444444444445139,71.4285714285713,4.373177842565553,0.14999999999999858,0.0,48.34605597964374,3.358909450080759,-0.11207621182403797,0.3366057848108375,0.5600000000000023,0.8853571428571436,-0.0014285714285711126,0.0,0.3299999999999983,10.562414266117726,12.802090831744474,-1.0448875306099037,0,0,0,0,0,0,0,1,1,0,0,0
2005-03-04,35.84,36.31,35.7,35.85,5545700.0,1.8131101813110142,1.3110181311018099,0,35.123333333333335,0.060000000000002274,77.25947521865886,5.830903790087561,0.20000000000000284,0.0,50.84745762711865,2.501401647474914,1.5293118096856388,1.6413880215096768,0.6600000000000037,0.8646428571428579,-0.020714285714285685,0.3500000000000014,0.0,0.8760951188983692,11.06532336204747,-1.7367674696970035,0,0,0,0,0,0,0,1,1,0,0,0
2005-03-07,35.94,36.4,35.81,36.32,3585900.0,0.4955947136563869,-1.349118942731283,0,35.30111111111111,0.17777777777777715,95.99999999999991,18.74052478134105,0.46999999999999886,0.0,53.33333333333332,2.485875706214671,4.60829493087558,3.078983121189941,0.5899999999999963,0.8260714285714289,-0.038571428571429034,0.0,0.10999999999999943,24.087591240875597,12.167971377028461,1.102648014980991,0,0,0,0,0,0,1,1,1,0,0,0
2005-03-08,36.31,36.4299,35.75,35.83,4792900.0,1.8699413898967394,-1.2029025955902801,0,35.48888888888889,0.18777777777777516,81.42666955633285,-14.57333044366706,0.0,0.490000000000002,46.723044397462985,-6.6102889358703365,4.950205038078494,0.3419101072029136,0.6799000000000035,0.8246357142857147,-0.001435714285714207,0.029900000000004923,0.0,17.008330993166204,11.9845150496318,-0.1834563273966623,0,0,0,0,0,0,1,1,1,0,0,0
2005-03-09,35.8,36.5,34.9,35.399,7412300.0,0.8785558914093617,-1.3813949546597484,0,35.56766666666667,0.0787777777777805,66.63636363636364,-14.790305919969214,0.0,0.4309999999999974,47.2121341593677,0.4890897619047152,2.0438166618622176,-2.906388376216276,1.6000000000000014,0.8839214285714289,0.059285714285714164,0.0700999999999965,0.0,14.503816793892751,12.677525524471454,0.6930104748396548,0,0,0,0,0,0,0,0,1,0,0,0
2005-03-10,35.31,35.71,34.57,34.91,5872300.0,-0.11458034947006346,-0.45832139788025383,0,35.55877777777778,-0.008888888888890278,51.81818181818167,-14.81818181818197,0.0,0.4890000000000043,42.412451361867696,-4.7996827975000045,-0.22863675335811773,-2.272453415220335,1.1400000000000006,0.9224928571428573,0.03857142857142848,0.0,0.0,14.50381679389275,12.29857892314877,-0.3789466013226832,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-11,34.81,34.87,34.05,34.75,8010300.0,0.28776978417266597,-0.43165467625898873,0,35.510999999999996,-0.047777777777781694,46.96969696969692,-4.848484848484752,0.0,0.1599999999999966,44.308943089430876,1.8964917275631805,-1.2222853894258094,-0.9936486360676917,0.8599999999999994,0.9374928571428575,0.015000000000000124,0.0,0.0,14.50381679389274,13.182590153107657,0.8840112299588867,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-14,34.67,34.75,34.0,34.6,5433500.0,0.7225433526011561,-1.213872832369947,0,35.42322222222222,-0.08777777777777374,42.42424242424242,-4.545454545454497,0.0,0.14999999999999858,48.66071428571431,4.351771196283437,-2.232269002543089,-1.0099836131172795,0.75,0.9282071428571429,-0.009285714285714564,0.0,0.0,14.50381679389274,14.06660138306655,0.884011229958892,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-15,34.58,34.85,33.9,34.18,5070600.0,1.3165593914570008,-0.05851375073143104,0,35.276555555555554,-0.14666666666666828,18.30985915492967,-24.114383269312754,0.0,0.4200000000000017,50.462962962962955,1.8022486772486417,-3.71830985915493,-1.486040856611841,0.9500000000000028,0.8696357142857148,-0.05857142857142805,0.10000000000000142,0.0,11.111111111110688,14.259001575466725,0.19240019240017503,0,0,0,0,0,0,0,0,0,1,1,1
2005-03-16,33.88,34.44,33.6,33.87,5370000.0,2.2438736344848103,0.8562149394744587,0,35.07877777777778,-0.19777777777777317,9.310344827586075,-8.999514327343594,0.0,0.3100000000000023,39.95098039215688,-10.511982570806076,-4.992987377279106,-1.274677518124176,0.8399999999999963,0.8446357142857143,-0.025000000000000577,0.0,0.0,2.915951972556015,12.988733255305712,-1.270268320161012,0,0,0,1,0,0,0,0,0,1,1,1
2005-03-17,33.58,34.44,33.58,33.97,4858000.0,1.9428907859876472,0.5593170444509795,0,34.86988888888888,-0.20888888888890023,13.356164383561655,4.04581955597558,0.10000000000000142,0.0,36.85567010309274,-3.0953102890641375,-5.24407252440726,-0.2510851471281539,0.8599999999999994,0.852492857142857,0.007857142857142785,0.0,0.0,43.19809069212438,14.34331235567832,1.3545791003726073,0,0,0,1,0,0,0,0,0,1,1,1
2005-03-18,34.15,34.28,33.65,34.16,5294700.0,1.3758782201405328,-1.4344262295081818,0,34.629888888888885,-0.23999999999999488,19.863013698630066,6.506849315068411,0.18999999999999773,0.0,36.85567010309274,0.0,-5.947136563876662,-0.7030640394694023,0.6300000000000026,0.8264214285714289,-0.02607142857142819,0.0,0.07000000000000028,23.3429394812684,15.854537150788449,1.5112247951101292,0,0,0,1,0,0,0,0,0,1,1,1
